O,B-ORG,0,Rye 4.1 60.7 57.9 3.0 10.7 18.9,,,,,,,,,,,
O,B-ORG,0,Flax 7.2 154.1 235.7 1.1 22.2 15.7,,,,,,,,,,,
O,B-ORG,0,Canola 47.1 988.1 1135.5 46.7 894.9 822.0,,,,,,,,,,,
B-LOC,B-PER,1,NYMEX Henry Hub natgas futures settled significantly lower Friday , pressured early by profit taking and driven even lower late by the National Weather Service 's bearish six to 10 day forecast , sources said .,,,,,,,,,
I-LOC,I-PER,2,NYMEX Henry Hub natgas futures settled significantly lower Friday , pressured early by profit taking and driven even lower late by the National Weather Service 's bearish six to 10 day forecast , sources said .,,,,,,,,,
O,B-LOC,0,Midcontinent prices were similarly lower in the $ 3.40s. New York city gate gas slipped into the $ 4.40s , down almost 15 cents .,,,,,,,,,,
B-LOC,I-ORG,1,NYMEX Alberta natgas remained untraded , with January settling at $ 1.65 , off 10 cents from Thursday .,,,,,,,,,
B-ORG,O,0,NYMEX Permian natgas , also untraded , ended 10 cents lower at $ 2.90 .,,,,,,,,,
B-ORG,B-MISC,2,On the KCBT , January finished 26.5 cents lower at $ 3.35 after dipping to a low of $ 3.33 earlier in the session .,,,,,,,,,,
O,B-LOC,1,The East / West spread narrowed by 3.2 cents to 13.7 cents ( NYMEX premium ) .,,,,,,,,,,,
O,I-LOC,3,The East / West spread narrowed by 3.2 cents to 13.7 cents ( NYMEX premium ) .,,,,,,,,,,,
B-ORG,O,13,The East / West spread narrowed by 3.2 cents to 13.7 cents ( NYMEX premium ) .,,,,,,,,,,,
O,B-LOC,23,Physical prices at Waha for the weekend lost more than 15 cents to the low-to-mid $ 3.50s as milder weather moved into the Southwest .,,,,,,,,,,,
B-LOC,B-ORG,9,U.S. barge rates were lightly quoted Friday on the St. Louis Merchants Exchange call session .,,,,,,,,,,,
I-LOC,I-ORG,10,U.S. barge rates were lightly quoted Friday on the St. Louis Merchants Exchange call session .,,,,,,,,,,,
O,I-ORG,11,U.S. barge rates were lightly quoted Friday on the St. Louis Merchants Exchange call session .,,,,,,,,,,,
O,I-ORG,12,U.S. barge rates were lightly quoted Friday on the St. Louis Merchants Exchange call session .,,,,,,,,,,,
B-MISC,B-LOC,7,#NAME?, 30-day open , mid-Mississippi ( McGregor and south ) bid at 160 percent , offered at 170 percent , no comparisons .,,,,,,,
B-ORG,O,0,CBOT grain / oilseed receipts and shipments .,,,,,,,,,,,
B-LOC,B-ORG,0,Chicago 0 0,,,,,,,,,,,
B-LOC,B-ORG,0,St. Louis 21,346 0,,,,,,,,,,
I-LOC,I-ORG,1,St. Louis 21,346 0,,,,,,,,,,
B-LOC,B-ORG,0,Toledo 61,514 0,,,,,,,,,,
B-LOC,B-ORG,0,Toledo 285,505 561,287,,,,,,,,,
B-LOC,B-ORG,0,Chicago 0 0,,,,,,,,,,,
B-LOC,B-ORG,0,Toledo 64,334 160,476,,,,,,,,,
O,B-ORG,0,Action Performance to acquire firms .,,,,,,,,,,,
O,I-ORG,1,Action Performance to acquire firms .,,,,,,,,,,,
O,B-ORG,1,The Humane Society of the United States estimates that between 500,000 and one million bites are delivered by dogs each year , more than half of which are suffered by children .,,,,,,,,,
O,I-ORG,2,The Humane Society of the United States estimates that between 500,000 and one million bites are delivered by dogs each year , more than half of which are suffered by children .,,,,,,,,,
O,I-ORG,3,The Humane Society of the United States estimates that between 500,000 and one million bites are delivered by dogs each year , more than half of which are suffered by children .,,,,,,,,,
B-ORG,B-LOC,20," Most bites can be prevented by teaching children how to respect a dog ,  Michael Cornwell of the Glencoe Animal Hospital in Columbus ", Ohio , told the annual meeting of the American Veterinary Medical Association .,,,,,,,,,
I-ORG,I-LOC,21," Most bites can be prevented by teaching children how to respect a dog ,  Michael Cornwell of the Glencoe Animal Hospital in Columbus ", Ohio , told the annual meeting of the American Veterinary Medical Association .,,,,,,,,,
I-ORG,I-LOC,22," Most bites can be prevented by teaching children how to respect a dog ,  Michael Cornwell of the Glencoe Animal Hospital in Columbus ", Ohio , told the annual meeting of the American Veterinary Medical Association .,,,,,,,,,
I-MISC,O,15,The five breeds credited with the most incidents were chow chows , Rottweilers , German shepherds ," cocker spaniels and Dalmatians . """,,,,,,,,
B-MISC,O,17,The five breeds credited with the most incidents were chow chows , Rottweilers , German shepherds ," cocker spaniels and Dalmatians . """,,,,,,,,
I-MISC,O,18,The five breeds credited with the most incidents were chow chows , Rottweilers , German shepherds ," cocker spaniels and Dalmatians . """,,,,,,,,
B-LOC,I-LOC,1,Iowa-S Minn feedlot cattle market not tested- USDA .,,,,,,,,,,,
O,B-MISC,8,Alessandra Mussolini , the granddaughter of Italy 's Fascist dictator Benito Mussolini , said on Friday she had rejoined the far-right National Alliance ( AN ) party she quit over policy differences last month .,,,,,,,,,
B-LOC,B-ORG,4,Fini told state radio RAI he met Mussolini thanks to the good offices of Giuseppe Tatarella , AN 's leader in the Chamber of Deputies ( lower house ) , and had overcome their differences .,,,,,,,,,
O,B-PER,37,Mussolini , who sits in the Chamber , told La Stampa newspaper last month after quitting AN 's parliamentary party that she was considering joining the neo-fascist Social Movement ( MS-Fiamma ) formed by some of the Duce 's World War Two followers .,,,,,,,,,
B-LOC,B-ORG,1,-- Milan newsroom +392 66129502,,,,,,,,,,,
B-LOC,B-MISC,31,The EU had objected to increases in Polish tariffs on imports of gasoline and gasoil products introduced on January 1 ,1996, saying they contravened levels envisaged in the so-called Europe Agreement between the EU and Poland .,,,,,,,,,
O,I-MISC,32,The EU had objected to increases in Polish tariffs on imports of gasoline and gasoil products introduced on January 1 ,1996, saying they contravened levels envisaged in the so-called Europe Agreement between the EU and Poland .,,,,,,,,,
O,B-LOC,28,Members of the Hindu nationalist Bharatiya Janata Party ( BJP ) shouted pro-Hindu slogans in the house after a communist deputy made the proposal in remembrance of the Babri mosque , which was razed on December 6 , 1992 .,,,,,,,,,
B-MISC,B-LOC,0,Indian Sept crude oil output falls to 2.6 mln T .,,,,,,,,,,,
O,I-LOC,1,Indian Sept crude oil output falls to 2.6 mln T .,,,,,,,,,,,
O,B-MISC,9,Indian Sept crude oil output falls to 2.6 mln T .,,,,,,,,,,,
O,B-ORG,0,STEEL OUTPUT Sept Sept Apr-Sept Apr-Sept,,,,,,,,,,,
B-LOC,B-ORG,0,LUXEMBOURG CHRISTMAS MARKET GOES ON WORLD WIDE WEB .,,,,,,,,,,,
B-MISC,B-LOC,2,COAL - Lantau Peak - 120,000 tones coal Hay Point or Newcastle / Kaohsiung 20-30/1 $ 5.25 and $ 5.85 fio respectively 40,000-35,000 / 28,000 shinc China Steel .,,,,,,,
I-MISC,I-LOC,3,COAL - Lantau Peak - 120,000 tones coal Hay Point or Newcastle / Kaohsiung 20-30/1 $ 5.25 and $ 5.85 fio respectively 40,000-35,000 / 28,000 shinc China Steel .,,,,,,,
B-MISC,O,0,Royal Clipper - 77,000 tonnes coal Maracaibo / Fos 19/12-2/1 $ 9.90 fio 20,000 shinc / 25,000 shinc Coe and Clerici .,,,,,,,,
I-MISC,O,1,Royal Clipper - 77,000 tonnes coal Maracaibo / Fos 19/12-2/1 $ 9.90 fio 20,000 shinc / 25,000 shinc Coe and Clerici .,,,,,,,,
B-ORG,O,18,Royal Clipper - 77,000 tonnes coal Maracaibo / Fos 19/12-2/1 $ 9.90 fio 20,000 shinc / 25,000 shinc Coe and Clerici .,,,,,,,,
I-ORG,O,19,Royal Clipper - 77,000 tonnes coal Maracaibo / Fos 19/12-2/1 $ 9.90 fio 20,000 shinc / 25,000 shinc Coe and Clerici .,,,,,,,,
I-ORG,B-ORG,20,Royal Clipper - 77,000 tonnes coal Maracaibo / Fos 19/12-2/1 $ 9.90 fio 20,000 shinc / 25,000 shinc Coe and Clerici .,,,,,,,,
O,B-ORG,2,ORE - IMC TBN - 70,000 tonnes Dampier / Kaohsiung 20-30/12 $ 5.25 fio 35,000 shinc / 30,000 shinc China Steel .,,,,,,,,
O,B-ORG,6,In local currency terms , Italian BTPs offered returns of 0.85 percent in the week ended on Thursday , with fellow high-yielder Sweden close behind on 0.80 percent .,,,,,,,,,
B-MISC,B-ORG,2,Returns on Treasuries were also in negative territory at minus 0.24 percent , the poorest result after Canada and British gilts which lost 0.28 percent .,,,,,,,,,,
O,I-MISC,1,German Bunds were not much better , offering returns of 0.05 percent , while Japanese government bonds managed a 0.38 percent gain .,,,,,,,,,
B-MISC,B-PER,5,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
I-MISC,I-LOC,6,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
B-MISC,B-LOC,10,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
B-MISC,B-LOC,14,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
I-MISC,I-LOC,15,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
B-MISC,B-ORG,20,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
I-MISC,I-LOC,21,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
B-MISC,B-LOC,23,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
B-MISC,B-LOC,30,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
I-MISC,I-LOC,31,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
B-MISC,B-LOC,35,The basket comprises Algeria 's Saharan Blend , Indonesia 's Minas , Nigeria 's Bonny Light , Saudi Arabia 's Arabian Light , Dubai of the UAE , Venezuela 's Tia Juana and Mexico 's Isthmus .,,,,,,
B-PER,O,4,Relations between Clarke , Major good - spokesman .,,,,,,,,,,
O,B-ORG,5,Relations between Chancellor of the Exchequer Kenneth Clarke and Prime Minister John Major are good despite media reports of a rift over European policy , a spokesman for Major 's office said on Friday .,,,,,,,,,,
O,B-PER,37,"The Palestine Liberation Organisation ( PLO ) negotiators said the last two weeks of talks with Israel on implementing the long-delayed handover of most of Hebron to PLO rule had been "" meaningless "" ", necessitating an Arafat-Netanyahu meeting .,,,,,,,,,,
O,B-ORG,0,Feedlots reporting light inquiry from buyers .,,,,,,,,,,,
O,B-ORG,2,Steers : Select and Choice 2-3 , 1200 lbs 67.00 .,,,,,,,,,,
B-MISC,B-ORG,0,ACCESS energy futures prices add to daytime gains .,,,,,,,,,,,
B-ORG,B-LOC,0,LOS ANGELES 1996-12-05,,,,,,,,,,,
I-ORG,I-LOC,1,LOS ANGELES 1996-12-05,,,,,,,,,,,
B-MISC,O,10,U.S. energy futures added to floor session gains in light NYMEX ACCESS trade Thursday , as forecasts for colder temperatures in distillate-hungry Northeastern markets raised supply concerns .,,,,,,,,,,
I-MISC,O,11,U.S. energy futures added to floor session gains in light NYMEX ACCESS trade Thursday , as forecasts for colder temperatures in distillate-hungry Northeastern markets raised supply concerns .,,,,,,,,,,
O,B-MISC,22,U.S. energy futures added to floor session gains in light NYMEX ACCESS trade Thursday , as forecasts for colder temperatures in distillate-hungry Northeastern markets raised supply concerns .,,,,,,,,,,
B-MISC,B-ORG,23,Front-month heating oil firmed 0.09 cents a gallon to 75.20 cents as roughly 100 lots changed hands within the first few hours of ACCESS .,,,,,,,,,,,
B-ORG,O,0,NYMEX gasoline for January delivery climbed 0.12 cents a gallon to 69.80 cents as a light 33 lots traded in the nearby month and 35 moved overall .,,,,,,,,,,,
B-MISC,B-ORG,29,Rashid ,46, was sentenced to 18 years in prison by a Greek court in 1992 after being convicted of premeditated murder in the mid-air bombing of a Pan American airliner in 1982 .,,,,,,,,,
I-MISC,I-ORG,30,Rashid ,46, was sentenced to 18 years in prison by a Greek court in 1992 after being convicted of premeditated murder in the mid-air bombing of a Pan American airliner in 1982 .,,,,,,,,,
B-MISC,B-ORG,29,Three FBI agents who testified against Rashid during the trial , held at Korydallos prison , said they had ample evidence against Rashid for a bomb planted on a Pan American plane in Brazil in 1982 and a mid-air bomb blast on a TWA airliner approaching Athens in 1986 which killed four U.S. citizens .,,,,,,,,,
I-MISC,I-ORG,30,Three FBI agents who testified against Rashid during the trial , held at Korydallos prison , said they had ample evidence against Rashid for a bomb planted on a Pan American plane in Brazil in 1982 and a mid-air bomb blast on a TWA airliner approaching Athens in 1986 which killed four U.S. citizens .,,,,,,,,,
B-LOC,O,2,ALBUQUERQUE , N.M. 1996-12-05,,,,,,,,,,
I-ORG,O,12,Mike Cito ,17, was expelled from St Pius X High School in Albuquerque after an October game in which he used the sharpened chin strap buckles to injure two opposing players and the referee .,,,,,,,,,
O,B-MISC,23," If it goes on like this , we wo n't have enough time to finish all the discussions ,  a frustrated Western delegate said . """,,,,,,,,,,,
B-PER,B-ORG,28,But with the treaty , this kind of fact will be owned and subject to licensing ," "" said James Love ", a consumer lobbyist heading the Washington-based Consumer Project on Technology .,,,,,,,,
I-PER,I-ORG,29,But with the treaty , this kind of fact will be owned and subject to licensing ," "" said James Love ", a consumer lobbyist heading the Washington-based Consumer Project on Technology .,,,,,,,,
O,I-ORG,30,But with the treaty , this kind of fact will be owned and subject to licensing ," "" said James Love ", a consumer lobbyist heading the Washington-based Consumer Project on Technology .,,,,,,,,
O,I-ORG,31,But with the treaty , this kind of fact will be owned and subject to licensing ," "" said James Love ", a consumer lobbyist heading the Washington-based Consumer Project on Technology .,,,,,,,,
O,B-LOC,6,He too had never browsed the Net .,,,,,,,,,,,
B-MISC,O,0,Network operators said the draft laws would hold them responsible for copyright infringements in the system and expose them to multi-billion-dollar liabilities .,,,,,,,,,,,
B-MISC,I-MISC,10,Investigators have said the explosion bore the hallmarks of Algerian Moslem fundamentalists who staged a series of bombings last year which killed eight people and injured more than 160 .,,,,,,,,,,,
O,B-LOC,0,MANTUA , Italy 1996-12-06,,,,,,,,,,
O,B-LOC,7,Addressing a convention on Italian unity in Mantua ," where the party has set up its own "" parliament of the north "" "," Scalfaro made a direct appeal to what he called "" my friends from the League "" to work instead for federal reform .",,,,,,,,,
B-LOC,O,0,Let 's march together ," "" Scalfaro ", a northerner himself , said .,,,,,,,,
B-LOC,B-ORG,11,He was jeered and whistled at by a small group of League supporters when he arrived for a visit marked by heavy security .,,,,,,,,,,,
O,B-ORG,24,Witnesses said the protesters were outnumbered by other Italians who waved tricolour flags in the national red ," white and green or shouted "" Viva Italia "" .",,,,,,,,,,
B-LOC,I-ORG,25,Witnesses said the protesters were outnumbered by other Italians who waved tricolour flags in the national red ," white and green or shouted "" Viva Italia "" .",,,,,,,,,,
O,I-LOC,9,"A three-day "" independence "" march along the Po River in September "," culminating in a declaration in Venice of a self-styled "" Republic of Padania "" ", flopped badly .,,,,,,,,,
O,B-ORG,2,Denmark 's Radiometer H1 result seen flat .,,,,,,,,,,,
B-ORG,O,21,A Reuter consensus survey sees medical equipment group Radiometer reporting largely unchanged earnings when it publishes first half 19996/97 results next Wednesday .,,,,,,,,,,,
B-ORG,B-LOC,30,Police seized dozens of kilos of heroin with a street value of hundreds of millions of Belgian francs , a public prosecutor 's office spokesman in the port city of Antwerp said .,,,,,,,,,,
B-ORG,B-LOC,10,She and the Turkish man smuggled heroin from Turkey to Antwerp from where it was taken to Spain , France and Germany by others , the spokesman said .,,,,,,,,,
B-MISC,B-ORG,0,Muenchener Rueckversicherungs AG , the world 's largest reinsurer , said on Friday it expected to switch its shares to a lower par value by September 1997 at the earliest .,,,,,,,,,
B-ORG,I-ORG,1,Muenchener Rueckversicherungs AG , the world 's largest reinsurer , said on Friday it expected to switch its shares to a lower par value by September 1997 at the earliest .,,,,,,,,,
I-ORG,I-PER,1,John Lewis UK store sales up 4.5 % in week .,,,,,,,,,,,
I-ORG,B-LOC,2,John Lewis UK store sales up 4.5 % in week .,,,,,,,,,,,
B-PER,B-ORG,1,The John Lewis Partnership said its UK department store sales rose 4.5 percent in the week to November 30 compared with the same week a year earlier .,,,,,,,,,,,
I-PER,I-ORG,2,The John Lewis Partnership said its UK department store sales rose 4.5 percent in the week to November 30 compared with the same week a year earlier .,,,,,,,,,,,
O,I-ORG,3,The John Lewis Partnership said its UK department store sales rose 4.5 percent in the week to November 30 compared with the same week a year earlier .,,,,,,,,,,,
B-ORG,B-PER,0,Timah at 15.625 in London at 0931 GMT .,,,,,,,,,,,
O,B-MISC,21,Member of Parliament Tony Marlow said the resignation of the chancellor of the exchequer was the only way to make the Conservatives electable in a general election which must take place by May next year .,,,,,,,,,,,
B-MISC,B-ORG,10,This cannot endure ," "" Marlow told BBC television 's Newsnight programme on Thursday . """,,,,,,,,,,
B-ORG,O,3,A spokesman for Foreign Affairs Minister Alexander Downer said the appointment of a new inquiry head , administrative law expert Pamela O'Neil , showed the government 's commitment to pursue the matter .,,,,,,,,,
I-ORG,O,4,A spokesman for Foreign Affairs Minister Alexander Downer said the appointment of a new inquiry head , administrative law expert Pamela O'Neil , showed the government 's commitment to pursue the matter .,,,,,,,,,
B-PER,B-ORG,4,NZ 's Bolger says Nats to meet NZ First on Sunday .,,,,,,,,,,,
B-LOC,B-ORG,7,NZ 's Bolger says Nats to meet NZ First on Sunday .,,,,,,,,,,,
O,I-ORG,8,NZ 's Bolger says Nats to meet NZ First on Sunday .,,,,,,,,,,,
B-PER,B-ORG,4,NZ 's Peters says Nat , Lab talks at similar stage .,,,,,,,,,,
O,I-ORG,5,NZ 's Peters says Nat , Lab talks at similar stage .,,,,,,,,,,
B-PER,I-ORG,6,NZ 's Peters says Nat , Lab talks at similar stage .,,,,,,,,,,
B-PER,B-LOC,31," Halverson announced that he had received today from Mr John Vance Langmore , a letter resigning his place as member of the House of Representatives for the electoral division of Fraser in the Australian Capital Territory ,  his office said in a statement .",,,,,,,,,,,
B-MISC,B-LOC,34," Halverson announced that he had received today from Mr John Vance Langmore , a letter resigning his place as member of the House of Representatives for the electoral division of Fraser in the Australian Capital Territory ,  his office said in a statement .",,,,,,,,,,,
I-MISC,I-LOC,35," Halverson announced that he had received today from Mr John Vance Langmore , a letter resigning his place as member of the House of Representatives for the electoral division of Fraser in the Australian Capital Territory ,  his office said in a statement .",,,,,,,,,,,
I-MISC,I-LOC,36," Halverson announced that he had received today from Mr John Vance Langmore , a letter resigning his place as member of the House of Representatives for the electoral division of Fraser in the Australian Capital Territory ,  his office said in a statement .",,,,,,,,,,,
O,B-ORG,12,Langmore , a persistent campaigner for interventionist economic policy , has been Labor member for Fraser since 1984 .,,,,,,,,,
B-LOC,B-ORG,1,-- Canberra Bureau 61-6 273-2730,,,,,,,,,,,
O,I-ORG,2,-- Canberra Bureau 61-6 273-2730,,,,,,,,,,,
B-MISC,B-ORG,1,The Thai Commerce Ministry detailed rice loading at Thai ports as follows ( in tonnes ) :,,,,,,,,,,,
B-ORG,I-ORG,2,The Thai Commerce Ministry detailed rice loading at Thai ports as follows ( in tonnes ) :,,,,,,,,,,,
B-MISC,B-LOC,0,Iran Sabr 19/11/96 9,000 Iran,,,,,,,,,,
I-MISC,B-ORG,1,Iran Sabr 19/11/96 9,000 Iran,,,,,,,,,,
B-MISC,O,0,Princess of Loine 19/11/96 10,000 Philippines,,,,,,,,,,
I-MISC,O,1,Princess of Loine 19/11/96 10,000 Philippines,,,,,,,,,,
I-MISC,B-LOC,2,Princess of Loine 19/11/96 10,000 Philippines,,,,,,,,,,
B-MISC,B-ORG,0,Deligst 20/11/96 5,500 Indonesia,,,,,,,,,,
B-MISC,B-ORG,0,Seagramd ace 20/11/96 5,000 Japan,,,,,,,,,,
B-MISC,B-ORG,0,Lucky Emdldm 20/11/96 5,000 Japan,,,,,,,,,,
I-MISC,I-ORG,1,Lucky Emdldm 20/11/96 5,000 Japan,,,,,,,,,,
B-MISC,B-ORG,0,Sangthai Glory 22/11/96 3,000 Singapore,,,,,,,,,,
I-MISC,I-ORG,1,Sangthai Glory 22/11/96 3,000 Singapore,,,,,,,,,,
B-MISC,B-PER,0,Myos Yang 5 22/11/96 4,000 Indonesia,,,,,,,,,,
I-MISC,I-PER,1,Myos Yang 5 22/11/96 4,000 Indonesia,,,,,,,,,,
B-MISC,B-ORG,0,Budisuryana 22/11/96 3,800 Malaysia,,,,,,,,,,
B-MISC,B-ORG,0,King Ace 22/11/96 5,000 Japan,,,,,,,,,,
I-MISC,I-ORG,1,King Ace 22/11/96 5,000 Japan,,,,,,,,,,
B-MISC,B-ORG,0,Tong Shun 25/11/96 3,000 Vietnam,,,,,,,,,,
I-MISC,I-ORG,1,Tong Shun 25/11/96 3,000 Vietnam,,,,,,,,,,
B-MISC,O,0,But 2 27/11/96 5,000 Burma,,,,,,,,,,
B-MISC,B-LOC,1,-- Bangkok newsroom ( 662 ) 652-0642,,,,,,,,,,,
O,B-ORG,10,An assessment group made up of the State Council 's Port Office , the Civil Aviation Administration of China , the General Administration of Customs and other authorities had granted the airport permission to handle foreign aircraft , Xinhua said .,,,,,,,,
O,I-ORG,11,An assessment group made up of the State Council 's Port Office , the Civil Aviation Administration of China , the General Administration of Customs and other authorities had granted the airport permission to handle foreign aircraft , Xinhua said .,,,,,,,,
B-LOC,B-MISC,6,Bre-X , Barrick said to continue Busang talks .,,,,,,,,,,
B-LOC,B-PER,0,K.T. Arasu,,,,,,,,,,,
I-LOC,I-PER,1,K.T. Arasu,,,,,,,,,,,
O,I-ORG,1,The Ministry had given the companies until December 4 to complete a partnership deal , and advised Bre-X to take a 25 percent stake and Barrick 75 percent to develop the property .,,,,,,,,,,
B-ORG,B-LOC,25,The Ministry 's Umar said on Thursday that both Bre-X and Barrick had responded positively to a government letter recommending a 25-75 split in the Busang gold property .,,,,,,,,,,,
B-ORG,B-LOC,27,He had said earlier that if the two companies failed to reach a partnership agreement , the government would explore other ways to expedite development of the Busang find .,,,,,,,,,,
B-PER,B-ORG,6,Bre-X has a partnership deal with PT Panutan Duta of the Panutan Group run by President Suharto 's eldest son , Sigit Harjojudanto , under which Panutan would receive $ 40 million over 40 months plus a 10 percent stake Busang 's richest parts .,,,,,,,,,
I-PER,I-ORG,7,Bre-X has a partnership deal with PT Panutan Duta of the Panutan Group run by President Suharto 's eldest son , Sigit Harjojudanto , under which Panutan would receive $ 40 million over 40 months plus a 10 percent stake Busang 's richest parts .,,,,,,,,,
I-PER,I-ORG,8,Bre-X has a partnership deal with PT Panutan Duta of the Panutan Group run by President Suharto 's eldest son , Sigit Harjojudanto , under which Panutan would receive $ 40 million over 40 months plus a 10 percent stake Busang 's richest parts .,,,,,,,,,
B-PER,B-ORG,26,Bre-X has a partnership deal with PT Panutan Duta of the Panutan Group run by President Suharto 's eldest son , Sigit Harjojudanto , under which Panutan would receive $ 40 million over 40 months plus a 10 percent stake Busang 's richest parts .,,,,,,,,,
B-MISC,B-ORG,0,Honda RV exceeds sales target .,,,,,,,,,,,
I-MISC,I-ORG,1,Honda RV exceeds sales target .,,,,,,,,,,,
B-MISC,O,19,In a stand some analysts linked to controversy over Singapore 's caning of an American teenager for vandalism , then-U.S. Trade Representative Mickey Kantor had said the meeting ought to be held where the WTO was going to be headquartered .,,,,,,,,,,
B-PER,B-LOC,32,There is the international prestige Singapore would enjoy ," but "" more importantly there is a genuine national interest in fostering better global free trade and an open market "" ", said Tan Kong Yam , head of Business Policy at the National University of Singapore .,,,,,,,,
O,B-ORG,38,There is the international prestige Singapore would enjoy ," but "" more importantly there is a genuine national interest in fostering better global free trade and an open market "" ", said Tan Kong Yam , head of Business Policy at the National University of Singapore .,,,,,,,,
O,I-ORG,39,There is the international prestige Singapore would enjoy ," but "" more importantly there is a genuine national interest in fostering better global free trade and an open market "" ", said Tan Kong Yam , head of Business Policy at the National University of Singapore .,,,,,,,,
B-LOC,B-MISC,19,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
O,I-MISC,20,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
B-MISC,B-ORG,28,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
I-MISC,I-ORG,29,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
I-MISC,I-ORG,30,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
I-MISC,I-ORG,31,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
I-MISC,I-ORG,32,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
I-MISC,I-ORG,33,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
B-MISC,B-ORG,35,At the ministerial meeting , trade ministers will review the work of the WTO and the implementation of the Uruguay Round free trade commitments under its predecessor the General Agreement on Tariffs and Trade ( GATT ) .,,,,,,,,,,
O,B-MISC,18," There is tension at every step of the way ,  since a battle line between the West and developing countries has been drawn over the issue of linking trade liberalisation with labour rights ", he said .,,,,,,,,,,
O,B-ORG,2,Earlier , Posts and Telecommunications Minister Hisao Horinouchi told a news conference the government plans to split NTT into three firms under a holding company , but did not specify when the restructuring would likely take effect .,,,,,,,,,
O,I-ORG,3,Earlier , Posts and Telecommunications Minister Hisao Horinouchi told a news conference the government plans to split NTT into three firms under a holding company , but did not specify when the restructuring would likely take effect .,,,,,,,,,
O,I-ORG,4,Earlier , Posts and Telecommunications Minister Hisao Horinouchi told a news conference the government plans to split NTT into three firms under a holding company , but did not specify when the restructuring would likely take effect .,,,,,,,,,
B-MISC,B-ORG,23,Dutch supermarkets group Ahold NV said on Friday it had launched a second food store format for Asian consumers today , opening 16 BILO food discount stores in Malaysia .,,,,,,,,,,
B-MISC,B-ORG,1,The BILO stores are located in Malysia 's capital Kuala Lumpur and in the country 's second city Johor Bahru .,,,,,,,,,,,
B-LOC,B-ORG,6,The BILO stores are located in Malysia 's capital Kuala Lumpur and in the country 's second city Johor Bahru .,,,,,,,,,,,
